mean,std,p75,p90,p99,top_50pct_rate,top_10pct_rate,top_1pct_rate,lineup_id,rank_p99
91.94362,18.017101,103.85573,115.40602,135.16003,0.533,0.094,0.009,1663,1734
93.69189,19.047277,106.557465,118.08955,136.62357,0.598,0.151,0.014,1664,955
93.969826,19.227955,106.611694,119.9572,139.43109,0.609,0.151,0.016,1665,1149
89.341484,17.606644,101.15457,112.25445,129.33958,0.426,0.061,0.002,1666,1875
91.25296,18.146255,103.34131,114.433105,136.48619,0.512,0.094,0.005,1667,1695
90.67993,17.533545,102.71103,112.91246,131.25641,0.482,0.067,0.005,1668,1510
88.89672,17.622604,100.82445,111.48132,129.91248,0.398,0.051,0.001,1669,1965
86.64653,16.877777,98.50586,108.31613,124.16038,0.345,0.044,0.001,1670,1280
88.12359,17.897186,99.86869,112.384735,127.39286,0.372,0.04,0.002,1671,855
91.10701,18.029003,103.68989,114.17389,132.87001,0.495,0.096,0.001,1672,761
92.34265,17.637896,104.58855,114.78088,133.4267,0.526,0.086,0.006,1673,940
92.85897,18.724321,106.3303,116.76558,136.55025,0.572,0.121,0.014,1674,804
88.30126,18.69911,101.975204,112.56408,131.39615,0.396,0.074,0.006,1675,1136
86.15721,17.436077,97.26073,109.78605,125.713615,0.305,0.032,0.004,1676,1287
91.773125,17.771889,103.85196,113.438446,133.95772,0.539,0.102,0.01,1677,1725
91.75233,17.911087,104.25755,114.70089,135.81766,0.518,0.085,0.003,1678,1078
90.69069,18.474186,102.779175,114.88352,132.63272,0.48,0.076,0.008,1679,1978
91.34778,17.811077,103.60765,113.516235,132.26901,0.503,0.095,0.003,1680,1371
92.61648,18.479412,105.40553,116.253365,137.45938,0.573,0.118,0.014,1681,1138
89.215904,18.370903,101.16829,113.49289,131.5358,0.415,0.077,0.007,1682,1553
88.53461,17.405779,99.27921,110.9828,130.2122,0.41,0.057,0.001,1683,1085
90.02761,18.200708,101.791046,114.28368,134.7494,0.48,0.1,0.011,1684,581
91.69154,18.77823,103.86446,116.35466,134.71155,0.517,0.103,0.009,1685,919
92.56691,19.070585,105.449524,116.64541,138.46529,0.554,0.122,0.018,1686,255
93.003845,18.671158,105.137955,116.833664,136.18883,0.565,0.158,0.024,1687,1813
90.704254,19.36613,103.81804,116.45319,135.6655,0.472,0.126,0.021,1688,1284
88.421265,18.448118,101.1438,113.24419,133.20103,0.401,0.079,0.005,1689,1334
91.22227,18.168398,102.8799,114.87005,135.4036,0.499,0.099,0.017,1690,974
89.75836,18.90512,102.727066,114.454384,132.66833,0.454,0.077,0.006,1691,280
92.85569,18.89194,105.80994,116.063065,138.26556,0.546,0.116,0.005,1692,823
87.921906,18.1156,99.60103,112.61073,129.95511,0.392,0.059,0.002,1693,763
88.44677,17.85475,99.76689,111.836494,130.61665,0.405,0.058,0.006,1694,795
92.65287,19.36451,105.71655,117.462296,138.53218,0.548,0.126,0.013,1695,1491
88.39224,17.967463,101.49821,110.9214,127.30049,0.416,0.073,0.007,1696,1601
91.57222,17.697247,103.449165,114.23751,131.82726,0.529,0.096,0.01,1697,1350
89.570496,18.040289,100.79638,113.94492,129.96614,0.427,0.086,0.009,1698,810
92.33537,20.130762,106.01471,118.083565,140.12848,0.538,0.149,0.025,1699,1751
90.19733,17.910263,101.81488,113.11037,130.84958,0.457,0.085,0.005,1700,656
91.41778,18.680286,103.968185,115.12504,136.98222,0.512,0.082,0.004,1701,1779
90.54025,17.540693,102.376755,113.680855,131.52188,0.468,0.075,0.005,1702,1081
89.73908,17.916523,101.23361,114.36781,131.0684,0.44,0.059,0.006,1703,482
87.33276,17.44229,98.85953,110.44186,127.90691,0.353,0.03,0.003,1704,1841
93.36388,18.964048,106.24153,118.157814,137.02686,0.593,0.136,0.011,1705,950
91.651146,19.439432,104.17405,116.146065,137.19196,0.51,0.11,0.007,1706,1066
92.080284,18.933294,105.279106,116.44969,136.04121,0.534,0.123,0.013,1707,502
89.54224,17.6356,101.319916,112.17578,131.80902,0.439,0.061,0.003,1708,1477
91.03523,18.055735,102.85596,114.91446,133.69786,0.497,0.087,0.012,1709,815
87.0228,17.291054,98.24776,109.40687,128.13829,0.351,0.034,0.001,1710,1818
89.074394,18.711054,101.85006,113.19348,132.1373,0.431,0.084,0.004,1711,1179
90.00945,18.250294,102.0653,113.79328,133.73358,0.45,0.062,0.001,1712,1152
88.71315,18.08649,102.00917,112.364395,128.71669,0.412,0.079,0.011,1713,740
89.06766,17.678741,101.063065,112.47448,131.76889,0.426,0.062,0.007,1714,1016
91.70141,18.925291,104.79625,116.656296,134.30501,0.524,0.129,0.004,1715,1684
93.44492,18.517979,106.57912,116.79213,138.51967,0.605,0.115,0.011,1716,739
90.11756,17.785849,102.59046,112.936615,132.48378,0.48,0.069,0.006,1717,539
89.95025,17.678312,101.98712,111.97138,132.50188,0.457,0.068,0.005,1718,1195
91.05712,19.149326,103.49925,116.28429,136.96013,0.506,0.116,0.014,1719,1272
90.18158,17.953382,101.73178,113.635155,131.23991,0.459,0.063,0.002,1720,993
91.70342,17.727234,103.093994,114.47234,135.41875,0.531,0.085,0.005,1721,163
93.10092,18.229603,106.37523,116.44934,134.02612,0.575,0.123,0.018,1722,1291
89.67565,18.237999,101.582535,114.5064,132.12961,0.445,0.082,0.004,1723,1363
89.665955,17.680178,101.23302,113.03419,130.55222,0.432,0.064,0.001,1724,856
90.8775,18.011442,102.600105,114.169464,134.66061,0.492,0.088,0.009,1725,1005
92.342636,18.614468,104.921425,116.63342,135.12943,0.552,0.112,0.013,1726,1857
90.184784,17.777082,102.18575,113.27458,132.15218,0.444,0.063,0.005,1727,1183
91.492,17.908434,103.38845,114.373695,132.93515,0.518,0.084,0.006,1728,396
91.206345,18.705164,104.22566,114.7243,133.37025,0.494,0.09,0.01,1729,1603
89.88828,18.959623,102.61342,115.08157,133.15161,0.442,0.086,0.01,1730,407
90.39074,19.869265,104.62694,115.84631,135.7815,0.481,0.159,0.027,1731,1471
88.91555,18.051138,100.88018,112.81361,132.65659,0.41,0.065,0.002,1732,1918
89.246956,18.140541,102.00369,113.30313,130.67947,0.429,0.076,0.007,1733,1648
88.624084,18.233614,101.28436,112.181244,130.83218,0.408,0.063,0.004,1734,1617
87.91635,17.25028,99.388794,110.723724,126.59357,0.385,0.037,0.001,1735,440
90.19348,18.715738,102.627945,113.84885,135.23372,0.465,0.087,0.007,1736,1299
89.77458,18.334223,101.4026,114.41257,132.59227,0.469,0.07,0.004,1737,1526
89.25227,18.531038,101.2484,114.935524,131.45882,0.434,0.089,0.006,1738,1699
88.71011,17.51778,100.782364,111.5911,128.71773,0.4,0.038,0.001,1739,1028
91.19026,18.034586,103.08246,115.36292,132.45444,0.479,0.098,0.01,1740,373
87.621925,17.38218,99.741356,110.705086,127.10226,0.372,0.036,0.001,1741,1358
88.109856,18.742884,100.804474,112.14584,131.02544,0.399,0.063,0.008,1742,1694
89.15256,18.034012,101.5172,112.59473,131.40428,0.435,0.051,0.0,1743,1242
92.194725,19.083017,105.04942,116.904045,135.00774,0.541,0.134,0.01,1744,1659
88.413734,18.693203,101.37059,112.92828,131.4631,0.416,0.07,0.004,1745,947
90.25201,17.876957,102.42215,112.9322,133.97343,0.474,0.07,0.007,1746,227
86.233,16.961046,98.14389,106.9771,128.84949,0.298,0.026,0.002,1747,639
89.24441,18.470121,101.46469,113.20453,131.59445,0.45,0.096,0.012,1748,260
88.08764,17.38058,99.44796,111.30047,129.21077,0.386,0.046,0.007,1749,1670
88.22101,17.07165,100.46098,109.21789,130.36818,0.377,0.047,0.004,1750,1366
93.06641,18.970356,105.334984,118.557045,139.01184,0.578,0.135,0.018,1751,1595
87.10901,17.663994,99.52848,109.85453,128.69626,0.344,0.041,0.0,1752,1402
91.86031,19.213772,105.24786,115.62542,139.57457,0.537,0.136,0.016,1753,1785
91.37141,18.131453,103.72768,114.805,133.6546,0.496,0.095,0.017,1754,601
89.246315,17.428566,100.99643,111.541756,128.7109,0.433,0.051,0.001,1755,605
89.27775,17.582598,100.600266,112.32818,129.81396,0.427,0.055,0.003,1756,1757
89.55967,17.717854,101.385376,112.64787,129.04553,0.443,0.053,0.003,1757,536
93.969765,18.93471,106.48546,117.57894,140.04343,0.607,0.154,0.01,1758,770
91.48872,18.717775,103.6035,115.210175,135.92566,0.511,0.095,0.009,1759,1111
90.31472,18.687227,103.70168,115.12738,134.2484,0.468,0.121,0.022,1760,1938
89.72516,18.34682,102.04176,113.24314,132.76097,0.425,0.075,0.003,1761,1906
91.615295,18.284475,104.01313,114.50574,133.8185,0.523,0.08,0.007,1762,1087
91.363235,18.473251,103.87854,115.185074,134.53903,0.497,0.109,0.01,1763,1995
91.10431,18.967546,104.138695,114.981735,135.43161,0.49,0.119,0.012,1764,1486
89.21263,17.387749,101.273926,111.685814,129.08533,0.43,0.053,0.001,1765,1409
92.02992,18.625776,105.140396,115.46836,134.10242,0.539,0.107,0.012,1766,1598
93.47047,18.531794,105.694336,118.226494,139.70837,0.594,0.109,0.008,1767,1663
93.813065,18.787706,106.1604,117.74133,138.85825,0.623,0.124,0.009,1768,1910
92.81981,18.56717,105.69214,116.040596,136.82834,0.572,0.114,0.01,1769,59
89.53602,17.888643,101.22738,112.56021,132.35533,0.445,0.061,0.004,1770,814
88.93955,19.877499,102.51601,114.20647,134.55261,0.451,0.134,0.02,1771,1532
90.07526,18.013199,101.87724,113.797646,131.9469,0.449,0.073,0.005,1772,1052
93.00193,18.49576,105.82472,117.62283,135.56949,0.582,0.111,0.015,1773,324
91.29959,19.005621,103.31643,117.32305,136.59201,0.521,0.115,0.01,1774,1482
90.33197,18.395687,102.02705,113.58386,134.30553,0.455,0.069,0.002,1775,298
86.994316,17.094913,98.38284,108.78877,126.617096,0.364,0.03,0.001,1776,926
87.548355,17.263346,98.887276,109.86359,127.32754,0.367,0.036,0.004,1777,629
90.342896,18.103226,103.087166,113.500404,130.33768,0.472,0.07,0.009,1778,587
92.01503,18.425615,104.441696,115.83228,136.1477,0.528,0.123,0.014,1779,1628
86.81186,16.933826,98.33351,108.502075,124.49723,0.351,0.045,0.001,1780,452
92.53789,18.412638,104.755806,116.054504,137.96927,0.566,0.116,0.013,1781,759
89.013084,18.62468,101.757095,113.60057,132.25426,0.424,0.08,0.008,1782,295
90.68722,17.887775,102.71416,112.97476,132.45215,0.481,0.087,0.008,1783,1605
89.44903,18.473375,102.553154,113.939064,129.82372,0.449,0.08,0.009,1784,168
92.173775,19.546377,105.007195,117.45976,135.45747,0.538,0.151,0.025,1785,269
88.02044,17.176876,99.66408,110.367615,127.5411,0.358,0.048,0.004,1786,1877
91.604195,18.34932,103.46982,115.38653,135.60779,0.529,0.09,0.013,1787,1997
86.32034,17.753275,98.043724,110.00348,127.938835,0.333,0.045,0.006,1788,1624
89.944046,17.795362,101.331505,113.81636,132.91873,0.462,0.056,0.006,1789,1845
93.193924,19.630835,106.38638,118.65433,139.32838,0.581,0.174,0.027,1790,226
89.13837,17.717674,100.98729,112.24684,128.84326,0.421,0.043,0.003,1791,1627
87.78514,17.83444,99.46069,110.8219,128.91884,0.404,0.059,0.006,1792,319
91.439705,18.214941,103.6134,115.51306,132.40047,0.534,0.079,0.005,1793,915
92.99097,19.161325,106.851906,118.2483,137.32533,0.555,0.18,0.027,1794,1499
91.5082,19.03744,104.47044,116.60695,137.33492,0.495,0.128,0.012,1795,420
87.657425,18.236277,100.19427,111.55066,128.55304,0.382,0.053,0.002,1796,1332
91.99776,18.71766,103.81385,117.55538,135.31122,0.533,0.12,0.013,1797,627
91.53453,17.777689,103.3716,115.51086,132.25513,0.518,0.084,0.009,1798,840
85.48467,16.805428,96.856735,107.73663,123.10887,0.278,0.029,0.002,1799,1321
91.5198,18.588144,104.41113,114.83771,135.36171,0.516,0.095,0.003,1800,1667
89.33601,17.047874,101.30983,111.327866,127.482254,0.425,0.068,0.005,1801,857
93.285545,18.515184,105.518036,117.20177,137.73221,0.593,0.104,0.011,1802,207
91.219826,18.282467,103.83945,114.23969,132.67738,0.528,0.087,0.008,1803,869
90.78961,18.56058,103.79269,114.466644,134.1755,0.493,0.078,0.004,1804,927
92.1146,18.782633,105.22439,115.7709,137.57507,0.539,0.125,0.014,1805,928
92.16403,17.9573,104.36621,114.33005,133.199,0.552,0.109,0.008,1806,969
91.7656,17.872372,103.44031,115.09032,134.69183,0.548,0.091,0.004,1807,357
93.21348,19.05095,105.35006,117.655556,139.32004,0.578,0.159,0.027,1808,1045
94.03083,18.387121,106.72757,117.49595,138.06978,0.624,0.134,0.014,1809,1834
94.51758,19.009132,106.870476,119.28731,139.43907,0.633,0.172,0.023,1810,1533
91.236,18.543892,104.15961,114.62399,132.87808,0.508,0.13,0.012,1811,1750
89.61608,17.652681,101.78905,112.41054,130.46317,0.447,0.07,0.005,1812,1082
90.15675,17.729961,101.74481,112.44785,133.82762,0.453,0.065,0.003,1813,832
89.20949,18.129658,102.04531,113.981766,127.73435,0.422,0.063,0.002,1814,1975
89.232155,17.461214,101.018295,112.16669,128.5778,0.43,0.063,0.005,1815,696
89.8427,17.747879,102.291756,112.469986,130.81725,0.445,0.077,0.005,1816,769
88.454216,17.68277,99.81087,111.16385,130.2445,0.397,0.058,0.003,1817,545
91.68956,17.717302,102.998085,114.881,134.17921,0.517,0.101,0.004,1818,1166
93.01073,18.712034,105.339195,116.22582,137.45718,0.573,0.103,0.005,1819,794
88.50409,17.901512,100.479294,110.80341,132.06218,0.399,0.046,0.0,1820,1121
91.68341,18.311817,104.77588,115.645996,133.2837,0.504,0.111,0.011,1821,1049
92.48364,18.662565,105.82715,116.62792,138.03973,0.566,0.113,0.008,1822,499
89.751625,18.308077,102.041336,114.59261,131.9794,0.456,0.093,0.011,1823,1832
89.60006,18.68288,102.088394,113.84729,131.33354,0.457,0.1,0.008,1824,712
90.09666,18.023148,102.46162,112.924095,132.89282,0.463,0.066,0.004,1825,1766
93.4487,18.549675,106.3178,116.87331,138.58682,0.589,0.142,0.011,1826,989
89.42586,17.680828,101.7119,111.493065,133.08566,0.431,0.054,0.001,1827,501
93.77634,18.859056,106.617096,118.89448,141.36485,0.588,0.162,0.02,1828,1968
89.69167,17.909033,101.4152,112.5808,133.71306,0.442,0.053,0.004,1829,413
87.261505,17.755095,98.89375,110.931984,126.07756,0.37,0.062,0.004,1830,1758
87.926674,17.990986,99.5114,111.24469,129.10983,0.402,0.075,0.008,1831,1560
90.12136,18.031748,101.7782,113.35638,132.67303,0.442,0.091,0.01,1832,1611
90.98745,17.787058,102.91283,113.76951,129.23225,0.487,0.08,0.007,1833,1892
95.04058,18.77723,107.46047,119.637886,140.5653,0.644,0.177,0.02,1834,874
93.43926,18.613605,106.957886,116.436874,138.57413,0.59,0.122,0.018,1835,1089
90.52338,19.107487,103.589035,115.27876,134.716,0.472,0.099,0.009,1836,1793
87.27168,17.569305,100.172134,109.730896,126.10172,0.368,0.047,0.001,1837,1872
90.77412,17.420692,102.20234,113.79839,131.1326,0.496,0.086,0.002,1838,508
89.89659,17.713686,102.1953,113.200714,130.92126,0.469,0.055,0.005,1839,1954
88.6288,18.409372,101.24655,112.817085,130.31664,0.434,0.095,0.012,1840,276
91.339714,18.458698,103.92726,114.62171,134.94193,0.508,0.104,0.011,1841,1593
88.42598,17.793785,100.067825,110.86445,130.78282,0.412,0.073,0.005,1842,1748
92.111664,18.147799,104.46771,116.476685,134.97546,0.528,0.1,0.011,1843,1792
90.366325,17.187002,103.0236,112.63436,129.52832,0.479,0.059,0.004,1844,1887
86.81247,17.327248,98.33543,109.25442,127.56922,0.34,0.029,0.003,1845,663
91.54457,18.27974,104.18993,115.29252,134.77773,0.52,0.12,0.016,1846,1571
88.58106,17.597942,100.48126,111.83365,128.6051,0.41,0.082,0.011,1847,518
92.87595,18.44396,104.8524,117.09664,137.29318,0.561,0.125,0.013,1848,1992
88.94889,18.69744,100.91201,113.14603,132.25128,0.42,0.07,0.003,1849,387
93.27614,19.05136,107.096375,117.4122,137.27571,0.578,0.135,0.026,1850,1487
91.78533,18.478579,104.13341,116.24921,133.78375,0.535,0.098,0.011,1851,1740
91.176735,18.05588,103.88069,114.095055,132.43321,0.514,0.11,0.009,1852,1714
90.03556,18.114262,102.9574,113.607155,131.58827,0.46,0.07,0.005,1853,510
93.94422,18.191803,106.52119,117.496155,137.62244,0.615,0.116,0.012,1854,1756
90.2382,18.127455,102.59657,113.31597,131.74037,0.464,0.08,0.008,1855,1753
88.742035,17.13706,100.12096,111.051895,130.10872,0.405,0.063,0.004,1856,935
92.36427,19.22946,105.34292,118.800316,135.19225,0.555,0.112,0.016,1857,564
92.004295,19.303598,104.99873,116.979256,138.83559,0.55,0.114,0.013,1858,1541
91.83517,18.442728,103.87236,115.314896,133.23962,0.535,0.088,0.003,1859,1030
91.333084,18.52544,103.744995,116.45646,133.43716,0.509,0.123,0.012,1860,762
89.40152,18.398882,101.4646,112.629234,131.63065,0.441,0.063,0.007,1861,513
93.058426,19.100096,105.80389,118.248825,137.89865,0.59,0.152,0.019,1862,1848
90.393234,18.037933,102.83629,113.49864,133.30725,0.465,0.084,0.008,1863,1360
90.50737,17.838762,102.30347,113.69419,131.31366,0.472,0.064,0.003,1864,1816
89.68735,18.444996,102.25881,113.86081,131.32658,0.453,0.077,0.007,1865,959
88.08725,17.884504,99.78549,111.18965,131.44604,0.388,0.046,0.001,1866,576
91.65977,19.072876,104.46666,115.68267,138.04326,0.526,0.096,0.007,1867,1227
92.855606,18.314222,104.35042,116.66249,137.05705,0.581,0.102,0.004,1868,1797
90.22835,17.92072,102.47628,113.729805,130.87833,0.466,0.069,0.005,1869,1512
92.01464,18.445646,104.08957,116.412544,132.35919,0.533,0.118,0.011,1870,1257
88.513725,18.375744,100.50834,112.65384,128.91476,0.415,0.061,0.005,1871,1904
89.17014,17.152426,100.59063,111.74946,127.137375,0.404,0.053,0.002,1872,1640
89.409294,17.161419,101.33078,111.433044,128.22496,0.424,0.049,0.003,1873,1073
89.53608,18.185913,101.845566,112.75121,130.626,0.435,0.071,0.006,1874,1418
93.67329,18.773668,106.23065,117.55006,138.0399,0.582,0.131,0.01,1875,903
89.29188,17.705084,101.39194,112.591286,129.55632,0.422,0.053,0.003,1876,873
91.08885,18.217869,103.23552,113.89772,133.25366,0.509,0.093,0.006,1877,1442
91.38084,18.159933,104.14663,114.08445,132.78017,0.514,0.102,0.012,1878,690
93.61188,18.64337,106.08931,118.06809,138.72893,0.59,0.154,0.013,1879,1881
88.16092,17.369957,99.59904,110.56649,128.24579,0.385,0.051,0.004,1880,1874
91.719765,18.567057,104.869064,115.19134,134.04308,0.537,0.095,0.005,1881,599
90.618576,18.326006,102.67512,114.77525,133.64833,0.488,0.073,0.011,1882,1392
90.19663,18.135185,102.011246,112.78267,133.8164,0.473,0.095,0.006,1883,1065
92.07172,18.282715,104.02432,115.83706,135.25835,0.538,0.099,0.006,1884,1970
90.33831,19.141546,103.157776,115.12691,137.21645,0.476,0.106,0.013,1885,379
88.34248,17.24402,99.82458,111.26704,128.7943,0.402,0.044,0.005,1886,1711
86.52517,16.877241,98.19295,108.56645,125.13418,0.328,0.04,0.004,1887,466
88.64891,18.358244,100.600914,112.16821,130.80017,0.414,0.07,0.002,1888,1420
89.07085,18.609562,101.1201,113.36046,133.16136,0.436,0.083,0.011,1889,1354
93.18978,18.45581,105.676155,116.90137,138.13026,0.582,0.114,0.006,1890,1234
88.495094,17.618595,100.04523,111.665,128.96165,0.4,0.042,0.002,1891,558
91.017006,18.453106,103.625244,114.54599,135.24754,0.511,0.091,0.007,1892,1789
90.55522,17.539322,102.29967,112.84179,131.74953,0.47,0.055,0.002,1893,808
93.12041,19.69849,106.20077,118.29425,139.71338,0.563,0.154,0.019,1894,511
88.71058,18.049755,101.112206,112.346825,131.06895,0.383,0.057,0.005,1895,1705
92.48961,18.575153,105.13343,117.77198,136.27898,0.546,0.12,0.01,1896,1429
92.98904,19.24558,106.16763,117.01176,139.30627,0.569,0.126,0.008,1897,1449
86.93304,16.876698,98.09632,109.21889,125.837006,0.35,0.04,0.003,1898,210
87.8011,17.397635,99.46943,110.749466,127.28594,0.384,0.037,0.002,1899,1150
94.31482,19.547676,107.48826,120.81571,138.5568,0.603,0.173,0.026,1900,603
88.569595,17.765448,100.94417,111.95477,127.26879,0.411,0.06,0.007,1901,1327
92.48545,18.649595,104.80812,116.799194,139.54533,0.562,0.107,0.006,1902,1252
89.40684,17.425592,100.81545,112.26812,128.42006,0.439,0.067,0.002,1903,1153
89.47683,18.579494,101.74308,113.27242,133.83925,0.427,0.071,0.004,1904,834
89.01509,17.382496,101.07558,110.84431,129.76929,0.422,0.043,0.002,1905,1509
91.939,18.029037,103.79658,115.471825,135.98262,0.535,0.093,0.008,1906,1973
89.72196,19.297457,102.36316,114.53129,135.81618,0.448,0.095,0.009,1907,1511
87.88452,17.211866,99.03126,110.5707,127.40717,0.374,0.038,0.003,1908,1258
89.225945,17.882929,100.71704,111.9397,129.68001,0.417,0.056,0.004,1909,882
90.59872,17.832848,102.44505,113.85223,132.11168,0.478,0.093,0.006,1910,1947
88.935555,18.65323,101.49865,113.347946,131.2491,0.419,0.094,0.007,1911,1098
88.82571,17.53458,100.97601,110.89598,127.325554,0.417,0.043,0.004,1912,1815
87.058685,16.881247,98.58812,108.69952,126.25509,0.338,0.031,0.003,1913,792
92.57964,18.391354,105.39746,116.07394,135.1179,0.571,0.101,0.014,1914,333
92.37024,19.018948,105.331955,116.29466,137.8329,0.564,0.127,0.016,1915,985
92.63242,18.161749,104.373314,116.587776,135.74722,0.56,0.092,0.004,1916,1846
88.8465,17.004976,100.74883,110.09927,130.0191,0.405,0.054,0.003,1917,1787
90.93572,17.756308,103.074715,113.669785,132.27574,0.48,0.079,0.006,1918,403
89.90008,18.36702,102.22664,114.2683,132.6664,0.474,0.088,0.007,1919,1654
90.443405,17.922836,102.04695,114.69398,132.28528,0.467,0.078,0.008,1920,391
86.795784,17.197897,97.97337,109.18243,127.47103,0.316,0.034,0.001,1921,1802
89.06037,18.011015,101.46314,112.655556,131.24431,0.429,0.05,0.004,1922,1922
84.82941,16.721102,95.73797,106.84884,125.38746,0.262,0.021,0.002,1923,768
89.84008,18.362616,102.58443,113.26229,134.30734,0.454,0.086,0.013,1924,1461
90.0785,18.919813,102.904564,114.537094,133.96774,0.463,0.097,0.009,1925,1909
91.75395,18.648767,104.71226,114.973915,134.89734,0.518,0.091,0.009,1926,507
90.05706,18.085314,102.21301,114.18363,133.1759,0.455,0.082,0.007,1927,1672
90.53281,18.188166,102.589905,113.410545,134.57623,0.483,0.094,0.011,1928,1439
90.84971,17.756578,102.77405,114.47513,135.87108,0.491,0.071,0.005,1929,470
91.94038,18.274895,104.276566,115.801186,136.36412,0.522,0.107,0.015,1930,1778
90.738365,19.36154,103.69415,116.27361,136.18086,0.486,0.117,0.012,1931,1913
90.02166,17.8595,102.011734,113.38571,132.05185,0.446,0.066,0.001,1932,1599
91.23911,18.577692,103.87937,114.66348,136.46281,0.496,0.096,0.013,1933,1524
93.64208,19.073313,107.333145,117.26616,140.9139,0.591,0.153,0.021,1934,1697
91.86936,18.737999,104.66301,115.01076,136.89745,0.525,0.091,0.006,1935,1900
90.344246,18.176422,102.7046,114.564575,132.57031,0.478,0.081,0.008,1936,1988
90.111595,17.863735,102.44894,113.90546,129.77171,0.473,0.077,0.003,1937,1902
87.14803,16.978743,98.513885,109.15241,125.959175,0.362,0.042,0.003,1938,924
89.622,17.691454,101.7232,112.44546,131.31857,0.432,0.063,0.005,1939,1873
90.531494,17.681183,102.14011,114.63748,131.08577,0.476,0.068,0.003,1940,1742
92.742775,18.380943,105.36829,116.37013,138.39629,0.578,0.109,0.008,1941,1202
89.06849,18.885836,101.588,115.26775,133.33517,0.437,0.093,0.018,1942,1984
90.02755,18.410574,102.28737,113.46614,134.70613,0.474,0.101,0.012,1943,933
90.38336,18.389706,102.61836,114.56748,132.97418,0.481,0.09,0.007,1944,1964
89.75378,18.106327,101.940575,113.15569,132.47281,0.454,0.093,0.008,1945,1562
87.261955,17.401941,98.72492,110.93436,127.74833,0.351,0.041,0.001,1946,1989
91.022675,19.08572,103.89134,114.44842,138.81572,0.494,0.11,0.007,1947,1539
90.92234,17.93546,102.51312,113.254196,135.07224,0.487,0.078,0.005,1948,1300
93.21213,18.48285,105.531044,117.97294,137.31345,0.582,0.137,0.011,1949,1072
90.847885,17.965305,102.422035,114.50847,134.09406,0.495,0.066,0.007,1950,998
92.403435,19.022312,105.02752,116.83468,139.78046,0.54,0.119,0.01,1951,654
90.2246,17.7796,102.21116,113.44504,131.58496,0.464,0.066,0.007,1952,996
87.716484,18.101189,100.431915,110.995735,128.91187,0.39,0.055,0.004,1953,1649
90.92979,18.520712,103.46945,115.350105,132.59258,0.505,0.1,0.01,1954,1502
90.83761,18.576267,102.94225,114.23878,132.97136,0.494,0.095,0.009,1955,1777
92.34447,18.748512,105.11138,115.6195,137.22633,0.552,0.128,0.013,1956,1736
90.55194,19.262894,103.03403,114.97419,135.0633,0.481,0.102,0.01,1957,653
93.183624,18.222246,105.62515,116.01125,135.5998,0.59,0.106,0.011,1958,1451
89.89728,18.124252,102.11574,112.99742,130.79091,0.449,0.068,0.007,1959,1096
91.83654,17.844936,103.44542,114.38725,135.61273,0.533,0.107,0.006,1960,828
90.457535,17.925152,102.39003,113.83888,132.22745,0.468,0.08,0.008,1961,487
89.900826,18.570026,102.26339,113.90595,135.4562,0.454,0.083,0.004,1962,1914
88.04972,17.311548,99.78708,109.3024,126.966835,0.374,0.058,0.005,1963,1375
89.005,18.600754,101.75157,113.005714,130.59587,0.42,0.079,0.008,1964,986
92.559074,19.423147,105.17362,118.02278,138.928,0.562,0.156,0.028,1965,1563
90.17686,18.307878,102.729095,113.967155,132.14726,0.459,0.087,0.006,1966,956
88.00197,17.156607,99.65056,109.7061,129.07251,0.366,0.047,0.004,1967,1838
92.14267,18.006447,103.44741,115.51104,135.11691,0.52,0.096,0.005,1968,1099
87.587746,17.417797,98.92786,110.534515,128.18912,0.357,0.049,0.002,1969,1831
94.80823,19.321373,108.24276,119.42579,139.7538,0.626,0.223,0.029,1970,791
93.9925,18.394548,106.0894,117.62945,138.34576,0.604,0.126,0.014,1971,353
88.678925,17.516222,100.313965,111.970024,127.81006,0.396,0.052,0.001,1972,1939
91.24604,18.656002,103.799706,114.82457,136.32599,0.496,0.089,0.004,1973,352
89.31466,17.38989,100.42893,112.71764,129.19678,0.409,0.063,0.004,1974,1899
88.9375,18.368135,101.14837,113.54863,130.92809,0.426,0.073,0.007,1975,1468
90.75375,17.806374,102.33095,113.33766,134.34998,0.504,0.083,0.005,1976,637
88.3795,18.164799,100.89243,111.98728,130.52985,0.408,0.062,0.002,1977,694
89.51646,17.380547,100.743866,112.528,130.9786,0.433,0.066,0.005,1978,1677
90.75249,18.648499,103.29016,115.199875,133.88452,0.504,0.103,0.012,1979,741
91.8249,18.593788,104.381134,115.11674,136.33803,0.54,0.093,0.008,1980,1228
91.00726,17.737047,102.46901,114.00576,135.36261,0.493,0.08,0.005,1981,1031
91.02139,17.741415,102.83602,113.94075,131.63885,0.497,0.074,0.009,1982,1046
87.15592,17.570778,98.7505,109.56107,127.0041,0.352,0.033,0.003,1983,1924
93.39254,18.76903,106.17613,117.0673,139.2952,0.58,0.135,0.017,1984,382
90.01531,18.90035,103.33832,114.620575,134.69499,0.454,0.076,0.011,1985,801
90.46617,18.16326,102.347855,114.391106,132.17915,0.472,0.064,0.005,1986,1165
86.36003,17.51801,97.87311,109.1615,127.27758,0.336,0.035,0.002,1987,504
88.91939,17.175133,101.04018,111.0292,126.94965,0.411,0.043,0.003,1988,1888
88.48731,18.10975,100.488815,111.548325,132.72496,0.422,0.069,0.004,1989,1443
